user_id,variant,device,day,converted
S-000080,treatment,mobile,7,0
S-000081,treatment,mobile,11,0
S-000082,treatment,mobile,2,0
S-000083,control,desktop,8,0
S-000084,treatment,mobile,2,0
S-000085,control,desktop,10,0
S-000086,control,desktop,3,0
S-000087,control,mobile,7,0
S-000088,control,desktop,9,0
S-000089,treatment,mobile,12,0
S-000090,control,desktop,7,0
S-000091,control,desktop,10,0
S-000092,control,desktop,7,1
S-000093,treatment,mobile,10,0
S-000094,control,mobile,6,0
S-000095,control,desktop,8,0
S-000096,control,mobile,4,0
S-000097,control,desktop,9,0
S-000098,treatment,mobile,12,0
S-000099,treatment,mobile,4,0
S-000100,control,mobile,8,0
S-000101,control,desktop,3,1
S-000102,control,desktop,13,0
S-000103,control,desktop,6,1
S-000104,control,desktop,12,0
S-000105,treatment,mobile,10,0
S-000106,treatment,mobile,11,0
S-000107,control,desktop,13,0
S-000108,control,desktop,4,0
S-000109,treatment,desktop,6,0
S-000110,treatment,mobile,2,0
S-000111,treatment,mobile,5,0
S-000112,control,desktop,8,0
S-000113,control,desktop,11,1
S-000114,treatment,desktop,12,0
S-000115,control,desktop,13,0
S-000116,treatment,desktop,7,0
S-000117,control,desktop,13,0
S-000118,control,desktop,11,1
S-000119,control,desktop,4,0
S-000120,control,desktop,13,0
S-000121,control,mobile,3,0
S-000122,treatment,mobile,10,0
S-000123,control,desktop,10,1
S-000124,control,mobile,13,0
S-000125,control,mobile,9,0
S-000126,control,desktop,12,0
S-000127,treatment,mobile,14,0
S-000128,control,desktop,4,0
S-000129,treatment,mobile,12,0
S-000130,control,mobile,9,0
S-000131,treatment,mobile,12,0
S-000132,treatment,mobile,14,0
S-000133,treatment,desktop,11,1
S-000134,treatment,mobile,12,0
S-000135,treatment,mobile,10,0
S-000136,treatment,desktop,12,0
S-000137,control,desktop,6,0
S-000138,control,desktop,13,0
S-000139,control,mobile,6,0
S-000140,control,mobile,7,0
S-000141,control,mobile,1,0
S-000142,treatment,mobile,11,0
S-000143,treatment,mobile,3,0
S-000144,control,desktop,12,0
S-000145,treatment,mobile,7,0
S-000146,control,desktop,5,0
S-000147,treatment,desktop,9,1
S-000148,treatment,mobile,14,0
S-000149,control,desktop,4,0
S-000150,treatment,mobile,6,0
S-000151,treatment,mobile,3,1
S-000152,control,mobile,4,0
S-000153,control,desktop,10,1
S-000154,control,desktop,3,0
S-000155,control,desktop,1,1
S-000156,control,desktop,7,0
S-000157,control,desktop,11,0
S-000158,control,desktop,2,1
S-000159,treatment,mobile,2,0
S-000160,control,desktop,2,0
S-000161,control,desktop,3,0
S-000162,control,desktop,13,1
S-000163,control,desktop,2,0
S-000164,treatment,mobile,14,0
S-000165,control,desktop,8,0
S-000166,treatment,mobile,9,0
S-000167,control,desktop,6,0
S-000168,treatment,mobile,2,0
S-000169,treatment,mobile,12,0
S-000170,control,desktop,6,0
S-000171,control,desktop,3,0
S-000172,treatment,desktop,8,0
S-000173,control,desktop,9,0
S-000174,treatment,mobile,2,0
S-000175,control,desktop,1,0
S-000176,control,desktop,14,0
S-000177,control,desktop,9,0
S-000178,treatment,desktop,2,0
S-000179,control,mobile,5,1
S-000180,treatment,mobile,13,0
S-000181,treatment,mobile,9,0
S-000182,treatment,mobile,13,0
S-000183,treatment,mobile,1,1
S-000184,treatment,mobile,4,0
S-000185,control,mobile,11,0
S-000186,treatment,mobile,12,0
S-000187,treatment,mobile,13,0
S-000188,treatment,mobile,5,0
S-000189,control,mobile,4,0
S-000190,treatment,mobile,9,0
S-000191,control,desktop,14,1
S-000192,treatment,mobile,13,0
S-000193,control,desktop,7,1
S-000194,control,mobile,13,0
S-000195,control,mobile,11,0
S-000196,treatment,mobile,7,0
S-000197,control,desktop,8,0
S-000198,treatment,mobile,11,0
S-000199,treatment,mobile,6,0
S-000200,treatment,mobile,12,0
S-000201,control,desktop,13,1
S-000202,treatment,mobile,12,0
S-000203,control,desktop,12,1
S-000204,control,mobile,5,0
S-000205,treatment,desktop,6,0
S-000206,treatment,mobile,10,0
S-000207,treatment,mobile,14,0
S-000208,control,desktop,4,1
S-000209,control,desktop,13,0
S-000210,control,desktop,11,1
S-000211,control,mobile,3,0
S-000212,control,mobile,12,0
S-000213,control,desktop,9,0
S-000214,control,desktop,9,0
S-000215,treatment,mobile,10,0
S-000216,treatment,mobile,5,0
S-000217,treatment,mobile,3,0
S-000218,treatment,mobile,10,0
S-000219,control,desktop,8,0
S-000220,control,desktop,13,0
S-000221,control,mobile,6,0
S-000222,control,desktop,7,0
S-000223,treatment,mobile,6,0
S-000224,control,desktop,6,0
S-000225,control,desktop,12,0
S-000226,control,mobile,8,0
S-000227,control,desktop,11,0
S-000228,treatment,mobile,12,0
S-000229,control,desktop,1,0
S-000230,control,mobile,5,0
S-000231,treatment,mobile,8,0
S-000232,control,desktop,10,0
S-000233,control,desktop,10,1
S-000234,treatment,mobile,11,0
S-000235,treatment,mobile,11,0
S-000236,treatment,mobile,5,0
S-000237,treatment,mobile,12,0
S-000238,treatment,mobile,8,0
S-000239,control,mobile,3,0
S-000240,treatment,desktop,3,0
S-000241,treatment,mobile,11,0
S-000242,treatment,mobile,1,0
S-000243,treatment,mobile,14,0
S-000244,treatment,mobile,13,0
S-000245,control,mobile,11,0
S-000246,treatment,mobile,1,0
S-000247,control,desktop,8,0
S-000248,treatment,mobile,4,0
S-000249,treatment,mobile,9,0
S-000250,treatment,mobile,8,0
S-000251,treatment,mobile,5,0
S-000252,control,mobile,13,0
S-000253,control,desktop,11,0
S-000254,treatment,mobile,12,0
S-000255,treatment,mobile,8,0
S-000256,control,desktop,13,0
S-000257,control,desktop,10,0
S-000258,control,desktop,10,0
S-000259,treatment,mobile,2,0
S-000260,control,desktop,10,0
S-000261,treatment,mobile,9,0
S-000262,control,desktop,5,1
S-000263,treatment,mobile,14,0
S-000264,control,desktop,2,0
S-000265,treatment,mobile,12,0
S-000266,treatment,mobile,2,0
S-000267,treatment,desktop,13,0
S-000268,treatment,mobile,11,0
S-000269,treatment,mobile,4,0
S-000270,treatment,mobile,8,0
S-000271,control,mobile,7,0
S-000272,treatment,mobile,11,0
S-000273,control,mobile,2,0
S-000274,treatment,mobile,11,0
S-000275,control,mobile,10,0
S-000276,control,desktop,1,0
S-000277,control,desktop,3,0
S-000278,treatment,desktop,12,0
S-000279,treatment,mobile,1,0
S-000280,control,desktop,13,0
S-000281,treatment,mobile,1,0
S-000282,control,desktop,6,0
S-000283,control,desktop,3,1
S-000284,control,mobile,14,0
S-000285,control,desktop,5,0
S-000286,control,mobile,13,1
S-000287,control,desktop,4,0
S-000288,control,desktop,8,0
S-000289,treatment,mobile,12,1
S-000290,control,mobile,7,0
S-000291,treatment,desktop,11,1
S-000292,treatment,mobile,4,1
S-000293,control,desktop,14,1
S-000294,control,desktop,10,0
S-000295,control,desktop,1,1
S-000296,control,desktop,4,0
S-000297,control,desktop,3,0
S-000298,treatment,mobile,3,0
S-000299,control,mobile,1,0
S-000300,treatment,desktop,13,1
S-000301,control,desktop,12,0
S-000302,control,mobile,3,0
S-000303,treatment,mobile,12,0
S-000304,treatment,mobile,3,0
S-000305,control,mobile,12,0
S-000306,control,desktop,10,0
S-000307,control,desktop,1,1
S-000308,control,desktop,1,0
S-000309,treatment,mobile,6,0
S-000310,treatment,mobile,6,1
S-000311,treatment,mobile,13,0
S-000312,treatment,desktop,3,0
S-000313,treatment,mobile,4,0
S-000314,treatment,mobile,13,0
S-000315,control,desktop,7,1
S-000316,control,mobile,10,0
S-000317,control,desktop,5,0
S-000318,treatment,mobile,14,1
S-000319,control,desktop,13,0
S-000320,control,desktop,4,0
S-000321,treatment,desktop,13,0
S-000322,control,mobile,3,0
S-000323,control,desktop,2,0
S-000324,treatment,mobile,14,0
S-000325,control,desktop,2,0
S-000326,control,desktop,10,0
S-000327,control,mobile,11,0
S-000328,control,desktop,3,0
S-000329,treatment,mobile,6,0
S-000330,control,desktop,2,0
S-000331,control,desktop,1,0
S-000332,control,mobile,3,1
S-000333,control,desktop,5,1
S-000334,control,desktop,13,0
S-000335,treatment,desktop,6,1
S-000336,control,desktop,9,1
S-000337,control,desktop,12,0
S-000338,control,mobile,3,0
S-000339,control,desktop,10,0
S-000340,treatment,mobile,8,0
S-000341,control,mobile,10,0
S-000342,treatment,mobile,7,0
S-000343,treatment,mobile,12,0
S-000344,control,mobile,4,0
S-000345,treatment,mobile,7,0
S-000346,treatment,mobile,2,0
S-000347,control,mobile,4,0
S-000348,control,desktop,2,0
S-000349,treatment,mobile,13,0
S-000350,treatment,mobile,10,0
S-000351,treatment,mobile,12,1
S-000352,treatment,mobile,13,1
S-000353,control,desktop,12,0
S-000354,control,desktop,8,0
S-000355,control,desktop,10,0
S-000356,control,desktop,6,0
S-000357,control,desktop,13,0
S-000358,control,desktop,12,0
S-000359,treatment,mobile,13,0
S-000360,control,mobile,11,0
S-000361,control,desktop,2,0
S-000362,control,desktop,13,0
S-000363,control,desktop,3,0
S-000364,control,desktop,3,0
S-000365,control,desktop,8,0
S-000366,control,mobile,10,0
S-000367,treatment,desktop,13,0
S-000368,control,desktop,9,0
S-000369,treatment,mobile,11,0
S-000370,control,desktop,1,0
S-000371,control,desktop,13,0
S-000372,control,mobile,6,0
S-000373,treatment,mobile,6,0
S-000374,control,mobile,6,0
S-000375,treatment,mobile,11,0
S-000376,treatment,mobile,3,0
S-000377,control,desktop,12,0
S-000378,treatment,mobile,4,0
S-000379,treatment,desktop,4,1
S-000380,treatment,mobile,1,0
S-000381,control,desktop,4,0
S-000382,control,mobile,3,0
S-000383,treatment,mobile,13,0
S-000384,treatment,mobile,8,0
S-000385,control,desktop,2,0
S-000386,control,desktop,11,1
S-000387,control,mobile,13,1
S-000388,treatment,desktop,11,0
S-000389,treatment,mobile,7,0
S-000390,treatment,mobile,9,0
S-000391,treatment,mobile,6,0
S-000392,treatment,mobile,1,0
S-000393,control,desktop,6,0
S-000394,treatment,desktop,10,0
S-000395,treatment,mobile,13,0
S-000396,control,desktop,9,0
S-000397,treatment,mobile,14,0
S-000398,treatment,mobile,6,0
S-000399,control,desktop,10,1
S-000400,control,desktop,11,0
S-000401,control,desktop,6,0
S-000402,treatment,mobile,12,0
S-000403,control,mobile,2,0
S-000404,treatment,mobile,5,0
S-000405,treatment,mobile,6,0
S-000406,treatment,mobile,7,0
S-000407,treatment,mobile,9,0
S-000408,treatment,desktop,7,0
S-000409,treatment,mobile,8,0
S-000410,treatment,mobile,13,0
S-000411,treatment,mobile,12,0
S-000412,treatment,mobile,12,0
S-000413,control,desktop,14,0
S-000414,control,desktop,11,0
S-000415,control,mobile,13,0
S-000416,treatment,mobile,4,0
S-000417,treatment,desktop,10,0
S-000418,treatment,mobile,7,0
S-000419,treatment,mobile,4,0
S-000420,control,mobile,8,0
S-000421,treatment,mobile,13,0
S-000422,treatment,mobile,6,0
S-000423,treatment,mobile,1,0
S-000424,control,desktop,14,0
S-000425,treatment,mobile,12,1
S-000426,treatment,mobile,7,0
S-000427,control,desktop,8,0
S-000428,treatment,mobile,1,0
S-000429,treatment,mobile,12,0
S-000430,control,desktop,1,0
S-000431,control,desktop,4,0
S-000432,control,desktop,4,0
S-000433,control,desktop,13,0
S-000434,treatment,mobile,7,0
S-000435,treatment,mobile,6,0
S-000436,treatment,mobile,6,0
S-000437,control,mobile,10,0
S-000438,treatment,mobile,2,0
S-000439,control,desktop,12,0
S-000440,treatment,mobile,4,0
S-000441,control,desktop,14,0
S-000442,treatment,mobile,6,0
S-000443,control,desktop,8,0
S-000444,control,desktop,5,0
S-000445,control,desktop,14,0
S-000446,control,desktop,8,0
S-000447,control,desktop,7,0
S-000448,control,desktop,13,0
S-000449,treatment,mobile,9,0
S-000450,control,desktop,3,0
S-000451,control,desktop,14,0
S-000452,control,desktop,5,0
S-000453,control,desktop,13,0
S-000454,treatment,mobile,3,0
S-000455,treatment,mobile,14,0
S-000456,control,desktop,12,0
S-000457,control,desktop,8,0
S-000458,treatment,mobile,1,0
S-000459,control,mobile,9,0
S-000460,treatment,mobile,5,0
S-000461,control,desktop,9,1
S-000462,treatment,mobile,4,0
S-000463,treatment,mobile,6,0
S-000464,treatment,mobile,13,0
S-000465,control,mobile,6,0
S-000466,control,desktop,1,0
S-000467,control,desktop,6,0
S-000468,control,desktop,4,0
S-000469,control,mobile,5,0
S-000470,control,desktop,14,0
S-000471,control,desktop,7,0
S-000472,control,mobile,4,0
S-000473,control,desktop,2,0
S-000474,control,desktop,9,0
S-000475,treatment,desktop,12,1
S-000476,control,mobile,9,0
S-000477,treatment,mobile,12,0
S-000478,treatment,mobile,14,0
S-000479,treatment,mobile,10,0
S-000480,control,desktop,3,0
S-000481,treatment,mobile,8,0
S-000482,control,desktop,9,0
S-000483,control,desktop,11,0
S-000484,control,desktop,12,1
S-000485,treatment,mobile,4,1
S-000486,treatment,mobile,1,0
S-000487,treatment,desktop,14,1
S-000488,control,mobile,4,0
S-000489,treatment,mobile,7,0
S-000490,treatment,mobile,13,1
S-000491,control,mobile,12,0
S-000492,treatment,desktop,5,0
S-000493,control,desktop,2,0
S-000494,treatment,mobile,14,0
S-000495,treatment,mobile,7,0
S-000496,treatment,desktop,4,0
S-000497,control,mobile,6,0
S-000498,control,desktop,7,0
S-000499,treatment,desktop,8,1
S-000500,control,desktop,5,0
S-000501,control,mobile,2,0
S-000502,control,desktop,3,0
S-000503,treatment,mobile,6,0
S-000504,treatment,mobile,8,0
S-000505,treatment,mobile,7,0
S-000506,control,mobile,7,0
S-000507,treatment,mobile,8,1
S-000508,treatment,mobile,1,0
S-000509,control,mobile,1,0
S-000510,treatment,mobile,10,0
S-000511,treatment,mobile,4,0
S-000512,treatment,mobile,5,0
S-000513,treatment,mobile,11,0
S-000514,treatment,mobile,9,0
S-000515,treatment,mobile,10,0
S-000516,treatment,mobile,8,0
S-000517,treatment,mobile,10,0
S-000518,treatment,mobile,10,0
S-000519,control,desktop,8,0
S-000520,control,mobile,8,0
S-000521,treatment,mobile,14,0
S-000522,control,mobile,2,0
S-000523,control,desktop,9,1
S-000524,control,desktop,13,1
S-000525,treatment,mobile,2,0
S-000526,control,desktop,13,0
S-000527,treatment,mobile,13,1
S-000528,treatment,desktop,1,0
S-000529,treatment,mobile,2,0
S-000530,treatment,mobile,8,0
S-000531,treatment,mobile,9,0
S-000532,control,desktop,10,0
S-000533,control,desktop,1,0
S-000534,control,mobile,12,0
S-000535,control,desktop,14,0
S-000536,control,desktop,11,0
S-000537,treatment,mobile,13,0
S-000538,control,mobile,6,0
S-000539,treatment,mobile,2,0
S-000540,control,mobile,10,1
S-000541,treatment,mobile,7,0
S-000542,control,mobile,14,0
S-000543,treatment,mobile,9,0
S-000544,treatment,mobile,14,0
S-000545,treatment,mobile,8,0
S-000546,control,mobile,10,0
S-000547,treatment,desktop,10,0
S-000548,control,desktop,9,0
S-000549,treatment,mobile,1,0
S-000550,control,desktop,8,0
S-000551,treatment,mobile,3,0
S-000552,treatment,mobile,4,0
S-000553,treatment,mobile,9,0
S-000554,control,mobile,6,0
S-000555,control,mobile,3,0
S-000556,control,desktop,9,0
S-000557,treatment,desktop,3,0
S-000558,treatment,mobile,13,0
S-000559,control,desktop,1,1
S-000560,control,desktop,12,1
S-000561,control,desktop,12,1
S-000562,control,desktop,3,0
S-000563,treatment,mobile,13,0
S-000564,control,desktop,13,0
S-000565,treatment,desktop,13,0
S-000566,control,desktop,9,1
S-000567,treatment,mobile,13,0
S-000568,treatment,mobile,5,0
S-000569,control,desktop,7,0
S-000570,treatment,mobile,7,0
S-000571,treatment,mobile,7,0
S-000572,control,desktop,12,0
S-000573,control,mobile,1,0
S-000574,treatment,mobile,6,1
S-000575,control,desktop,1,0
S-000576,control,desktop,12,0
S-000577,treatment,mobile,7,0
S-000578,treatment,mobile,10,0
S-000579,treatment,mobile,8,0
S-000580,control,desktop,7,0
S-000581,treatment,mobile,11,0
S-000582,treatment,mobile,4,0
S-000583,control,desktop,8,1
S-000584,treatment,desktop,1,1
S-000585,treatment,mobile,6,0
S-000586,control,desktop,5,0
S-000587,control,desktop,4,0
S-000588,treatment,mobile,9,0
S-000589,treatment,mobile,6,0
S-000590,treatment,desktop,4,0
S-000591,treatment,desktop,1,0
S-000592,control,desktop,6,0
S-000593,control,desktop,5,0
S-000594,treatment,mobile,1,0
S-000595,treatment,mobile,4,0
S-000596,control,desktop,3,0
S-000597,control,desktop,2,0
S-000598,treatment,mobile,12,0
S-000599,treatment,mobile,4,0
S-000600,treatment,mobile,2,0
S-000601,control,mobile,3,0
S-000602,control,desktop,8,0
S-000603,control,desktop,14,1
S-000604,treatment,mobile,1,0
S-000605,control,desktop,4,0
S-000606,control,desktop,9,0
S-000607,control,desktop,1,0
S-000608,control,desktop,7,0
S-000609,treatment,mobile,11,1
S-000610,treatment,mobile,5,0
S-000611,control,desktop,3,0
S-000612,treatment,mobile,11,0
S-000613,treatment,mobile,1,0
S-000614,treatment,mobile,13,0
S-000615,control,desktop,5,0
S-000616,control,desktop,5,0
S-000617,control,mobile,1,0
S-000618,treatment,mobile,3,0
S-000619,treatment,mobile,7,0
S-000620,control,mobile,6,0
S-000621,treatment,mobile,3,0
S-000622,control,desktop,11,0
S-000623,treatment,mobile,5,0
S-000624,treatment,mobile,14,0
S-000625,control,desktop,3,0
S-000626,treatment,mobile,12,0
S-000627,control,desktop,13,0
S-000628,control,desktop,9,0
S-000629,treatment,mobile,3,0
S-000630,treatment,mobile,9,0
S-000631,treatment,mobile,6,0
S-000632,treatment,mobile,4,0
S-000633,control,desktop,7,1
S-000634,control,desktop,14,0
S-000635,control,mobile,11,0
S-000636,treatment,mobile,7,0
S-000637,treatment,mobile,2,0
S-000638,control,desktop,3,0
S-000639,treatment,mobile,2,0
S-000640,treatment,desktop,2,0
S-000641,treatment,mobile,4,0
S-000642,control,desktop,7,0
S-000643,control,desktop,3,0
S-000644,treatment,mobile,14,0
S-000645,treatment,mobile,7,0
S-000646,control,desktop,7,0
S-000647,control,desktop,8,0
S-000648,control,mobile,14,0
S-000649,treatment,mobile,12,0
S-000650,control,desktop,14,0
S-000651,control,desktop,8,0
S-000652,control,mobile,6,0
S-000653,treatment,mobile,12,0
S-000654,control,mobile,4,0
S-000655,treatment,mobile,2,0
S-000656,treatment,mobile,1,0
S-000657,control,desktop,6,0
S-000658,treatment,mobile,4,0
S-000659,treatment,desktop,3,0
S-000660,treatment,mobile,10,0
S-000661,control,desktop,3,0
S-000662,control,mobile,14,0
S-000663,control,desktop,2,0
S-000664,treatment,mobile,3,0
S-000665,control,desktop,10,0
S-000666,control,desktop,4,0
S-000667,treatment,mobile,6,0
S-000668,control,mobile,13,0
S-000669,control,desktop,9,0
S-000670,control,desktop,11,0
S-000671,treatment,mobile,11,0
S-000672,treatment,mobile,13,0
S-000673,treatment,mobile,6,0
S-000674,treatment,mobile,10,0
S-000675,control,desktop,8,0
S-000676,treatment,desktop,13,0
S-000677,treatment,mobile,14,0
S-000678,control,desktop,1,0
S-000679,control,desktop,14,0
S-000680,treatment,mobile,6,0
S-000681,treatment,mobile,6,1
S-000682,treatment,desktop,12,0
S-000683,control,desktop,12,0
S-000684,treatment,mobile,11,0
S-000685,control,mobile,11,0
S-000686,treatment,desktop,5,0
S-000687,control,mobile,1,0
S-000688,control,desktop,14,0
S-000689,treatment,mobile,1,0
S-000690,treatment,mobile,6,0
S-000691,treatment,mobile,10,0
S-000692,treatment,mobile,11,0
S-000693,control,desktop,4,0
S-000694,treatment,desktop,13,0
S-000695,control,mobile,7,0
S-000696,control,mobile,11,0
S-000697,control,desktop,3,0
S-000698,treatment,mobile,3,0
S-000699,control,desktop,14,0
S-000700,treatment,mobile,4,0
S-000701,treatment,mobile,7,0
S-000702,treatment,mobile,2,0
S-000703,treatment,mobile,12,0
S-000704,treatment,desktop,7,1
S-000705,treatment,mobile,3,0
S-000706,treatment,mobile,11,0
S-000707,treatment,desktop,9,0
S-000708,treatment,desktop,2,0
S-000709,control,desktop,14,0
S-000710,treatment,mobile,12,0
S-000711,treatment,mobile,5,0
S-000712,control,desktop,14,0
S-000713,treatment,mobile,9,0
S-000714,treatment,mobile,12,0
S-000715,treatment,mobile,2,0
S-000716,control,desktop,3,0
S-000717,control,desktop,9,0
S-000718,treatment,mobile,14,0
S-000719,treatment,mobile,9,0
S-000720,control,desktop,10,0
S-000721,control,desktop,12,0
S-000722,treatment,mobile,2,0
S-000723,control,desktop,8,1
S-000724,control,desktop,7,1
S-000725,control,desktop,6,1
S-000726,treatment,mobile,14,0
S-000727,treatment,mobile,5,0
S-000728,control,desktop,2,1
S-000729,treatment,desktop,1,0
S-000730,control,desktop,5,0
S-000731,control,desktop,4,0
S-000732,control,desktop,7,0
S-000733,treatment,mobile,6,0
S-000734,control,desktop,13,0
S-000735,control,mobile,2,0
S-000736,control,desktop,2,1
S-000737,treatment,mobile,12,0
S-000738,control,desktop,13,0
S-000739,treatment,desktop,3,0
S-000740,control,desktop,8,0
S-000741,treatment,mobile,9,0
S-000742,control,desktop,10,0
S-000743,treatment,mobile,13,0
S-000744,treatment,mobile,13,0
S-000745,control,desktop,1,1
S-000746,control,desktop,1,1
S-000747,control,desktop,4,0
S-000748,control,desktop,2,1
S-000749,treatment,mobile,7,0
S-000750,treatment,mobile,3,0
S-000751,control,mobile,9,0
S-000752,treatment,mobile,6,0
S-000753,control,desktop,3,0
S-000754,treatment,mobile,5,0
S-000755,control,mobile,13,0
S-000756,treatment,mobile,13,0
S-000757,treatment,mobile,14,0
S-000758,control,desktop,4,1
S-000759,treatment,mobile,1,0
S-000760,control,desktop,12,0
S-000761,control,desktop,5,1
S-000762,treatment,mobile,12,0
S-000763,control,mobile,1,1
S-000764,treatment,mobile,4,0
S-000765,control,mobile,9,0
S-000766,treatment,mobile,5,0
S-000767,treatment,mobile,2,0
S-000768,treatment,mobile,8,0
S-000769,control,mobile,6,0
S-000770,treatment,desktop,5,0
S-000771,control,desktop,10,1
S-000772,control,desktop,8,0
S-000773,treatment,mobile,5,0
S-000774,control,mobile,4,0
S-000775,treatment,mobile,9,0
S-000776,treatment,mobile,5,0
S-000777,control,mobile,4,0
S-000778,treatment,mobile,10,0
S-000779,treatment,mobile,5,0
S-000780,control,desktop,1,0
S-000781,treatment,mobile,1,0
S-000782,control,desktop,13,0
S-000783,control,desktop,7,0
S-000784,treatment,mobile,3,0
S-000785,treatment,mobile,14,0
S-000786,treatment,mobile,9,0
S-000787,treatment,mobile,1,0
S-000788,control,desktop,5,0
S-000789,treatment,mobile,8,0
S-000790,control,mobile,13,0
S-000791,treatment,mobile,3,0
S-000792,treatment,mobile,14,0
S-000793,control,desktop,9,0
S-000794,control,desktop,14,0
S-000795,treatment,mobile,10,0
S-000796,treatment,mobile,6,0
S-000797,control,mobile,6,0
S-000798,control,desktop,2,0
S-000799,control,mobile,5,0
S-000800,treatment,mobile,7,0
S-000801,control,desktop,4,0
S-000802,control,desktop,9,0
S-000803,control,desktop,3,0
S-000804,control,desktop,11,0
S-000805,control,desktop,14,0
S-000806,treatment,mobile,3,0
S-000807,control,desktop,2,0
S-000808,control,desktop,2,0
S-000809,treatment,mobile,12,0
S-000810,treatment,mobile,10,0
S-000811,control,desktop,3,0
S-000812,treatment,mobile,5,0
S-000813,control,desktop,11,0
S-000814,control,mobile,1,0
S-000815,treatment,mobile,2,0
S-000816,control,desktop,11,0
S-000817,control,mobile,6,1
S-000818,treatment,mobile,14,0
S-000819,treatment,mobile,9,0
S-000820,control,mobile,10,0
S-000821,control,desktop,6,1
S-000822,treatment,desktop,7,0
S-000823,control,desktop,10,0
S-000824,control,mobile,11,0
S-000825,treatment,mobile,6,0
S-000826,treatment,desktop,7,0
S-000827,treatment,mobile,7,0
S-000828,treatment,mobile,12,1
S-000829,control,desktop,3,0
S-000830,control,desktop,13,0
S-000831,control,mobile,8,0
S-000832,treatment,mobile,7,1
S-000833,control,desktop,6,0
S-000834,treatment,mobile,14,0
S-000835,treatment,mobile,1,0
S-000836,treatment,mobile,1,0
S-000837,treatment,mobile,4,0
S-000838,control,desktop,4,1
S-000839,treatment,mobile,13,0
S-000840,treatment,mobile,14,0
S-000841,treatment,mobile,13,0
S-000842,treatment,mobile,9,0
S-000843,control,desktop,12,1
S-000844,control,desktop,11,0
S-000845,treatment,mobile,11,0
S-000846,control,desktop,5,0
S-000847,treatment,mobile,2,0
S-000848,treatment,mobile,5,0
S-000849,treatment,mobile,1,0
S-000850,control,desktop,2,1
S-000851,control,desktop,14,0
S-000852,control,desktop,12,0
S-000853,control,desktop,4,0
S-000854,treatment,mobile,1,0
S-000855,treatment,mobile,3,0
S-000856,treatment,mobile,11,0
S-000857,treatment,mobile,3,0
S-000858,treatment,mobile,11,0
S-000859,treatment,mobile,8,0
S-000860,treatment,mobile,13,0
S-000861,control,desktop,5,0
S-000862,control,mobile,11,0
S-000863,control,mobile,14,0
S-000864,control,desktop,10,1
S-000865,control,desktop,2,0
S-000866,treatment,desktop,10,0
S-000867,control,mobile,1,0
S-000868,treatment,mobile,9,0
S-000869,treatment,desktop,11,0
S-000870,control,desktop,5,0
S-000871,control,desktop,6,0
S-000872,treatment,mobile,7,0
S-000873,treatment,mobile,13,0
S-000874,control,desktop,14,0
